Product ID,Category,Price,Ratings,Product Icon
171,Books and Media,92.17165666842783,4.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/5018879.png
172,Home and Kitchen Appliances,148.17419959875076,4.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684466.png
173,Beauty and Personal Care Products,129.89148167832295,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/4607384.png
174,Sporting Goods and Fitness Equipment,339.7024277002635,3.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/4889322.png
175,Home and Kitchen Appliances,1766.012472665323,4.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726692.png
176,Apparel and Fashion Accessories,64.56845376857162,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4606971.png
177,Books and Media,81.91256152034028,4.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/mid/1689591.png
178,Pet Supplies,177.46611042941967,1.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/4446230.png
179,Books and Media,26.258450684431804,1.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/4606884.png
180,Electronics,3219.237674046693,1.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132736.png
181,Pet Supplies,170.18663387761111,3.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/4650524.png
182,Consumer Electronics Accessories,108.86578101918742,3.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Sporting%20Goods%20and%20Fitness%20Equipment/high/5022260.png
183,Toys and Games,246.15479578740857,2.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/926560.png
184,Apparel and Fashion Accessories,138.83074734667687,2.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689864.png
185,Health and Wellness Products,57.793064986700266,3.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2553562.png
186,Home and Kitchen Appliances,275.09990702956804,1.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Sporting%20Goods%20and%20Fitness%20Equipment/mid/5022079.png
187,Home and Kitchen Appliances,81.75266468100163,3.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Consumer%20Electronics%20Accessories/2004637.png
188,Books and Media,43.4880705443856,3.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/1965147.png
189,Apparel and Fashion Accessories,48.677301270182674,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689847.png
190,Books and Media,42.71948967536591,4.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726624.png
191,Home and Kitchen Appliances,738.6486997976115,4.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/mid/4606902.png
192,Pet Supplies,255.09858498717296,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684472.png
193,Consumer Electronics Accessories,50.658675608286536,1.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290469.png
194,Books and Media,40.73014431986884,3.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/high/2727223.png
195,Books and Media,76.45062842804718,1.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132777.png
196,Toys and Games,27.929489069565566,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/4889239.png
197,Beauty and Personal Care Products,69.1095216709983,2.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684381.png
198,Apparel and Fashion Accessories,215.17814343162624,3.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/4889230.png
199,Beauty and Personal Care Products,32.843695818853284,2.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689846.png
200,Sporting Goods and Fitness Equipment,514.0470166297534,1.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689852.png
201,Home and Kitchen Appliances,1591.2017715946615,2.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290554.png
202,Beauty and Personal Care Products,54.78663844569273,3.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4606873.png
203,Sporting Goods and Fitness Equipment,356.46991969136565,4.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684432.png
204,Pet Supplies,252.09453838409547,4.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/4607431.png
205,Beauty and Personal Care Products,19.514703619166212,4.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2667037.png
206,Books and Media,58.144529814422256,1.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/4446239.png
207,Beauty and Personal Care Products,151.27681007493544,2.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4606873.png
208,Electronics,3342.5643557010785,4.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/4478956.png
209,Sporting Goods and Fitness Equipment,425.2838338353857,1.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/4478952.png
210,Consumer Electronics Accessories,161.46881512988168,1.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/4551271.png
211,Toys and Games,39.62392742428645,1.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2553523.png
212,Books and Media,65.48233051374314,3.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/2554017.png
213,Health and Wellness Products,53.88929818690903,3.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Books%20and%20Media/2554000.png
214,Apparel and Fashion Accessories,403.3496853092635,1.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Consumer%20Electronics%20Accessories/2004583.png
215,Pet Supplies,125.35634981688358,3.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/7451657.png
216,Consumer Electronics Accessories,158.4215169283536,3.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/mid/4606884.png
217,Electronics,2289.2306547445123,3.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2666912.png
218,Pet Supplies,158.38608285181397,2.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/high/2533393.png
219,Toys and Games,198.5081350826635,3.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726692.png
220,Pet Supplies,241.86771677412042,2.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132848.png
221,Electronics,4221.398433552212,2.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684395.png
222,Beauty and Personal Care Products,141.78227173762377,2.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689871.png
223,Electronics,3902.3525787057492,1.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290540.png
224,Beauty and Personal Care Products,120.92641215899867,2.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132852.png
225,Sporting Goods and Fitness Equipment,1065.2605967270179,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4607352.png
226,Pet Supplies,93.02616134888376,1.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290451.png
227,Health and Wellness Products,348.13305532334283,4.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689858.png
228,Pet Supplies,110.69338731024835,4.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/3048185.png
229,Books and Media,46.63173022556444,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689863.png
230,Beauty and Personal Care Products,50.59337001156803,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/4606841.png
231,Pet Supplies,281.36143004825254,2.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689850.png
232,Consumer Electronics Accessories,140.16601101901128,1.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2553976.png
233,Consumer Electronics Accessories,160.3063644696792,4.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Sporting%20Goods%20and%20Fitness%20Equipment/mid/5022272.png
234,Electronics,3955.456191050652,1.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726710.png
235,Pet Supplies,142.53286458434022,4.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/4446219.png
236,Sporting Goods and Fitness Equipment,1497.3319307870381,3.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290469.png
237,Apparel and Fashion Accessories,285.0213014439045,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2666955.png
238,Sporting Goods and Fitness Equipment,904.0357332579083,3.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726750.png
239,Apparel and Fashion Accessories,105.74992156530892,4.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/4607495.png
240,Home and Kitchen Appliances,85.1030549923759,1.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4606891.png
241,Pet Supplies,66.89377016385717,1.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/2553994.png
242,Health and Wellness Products,126.96041638330198,1.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Toys%20and%20Games/low/5805496.png
243,Home and Kitchen Appliances,1451.1942405150485,1.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/high/2004463.png
244,Electronics,3537.041400812999,2.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/3048185.png
245,Sporting Goods and Fitness Equipment,1388.265335748985,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2553627.png
246,Electronics,1480.9087832347302,5.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684346.png
247,Apparel and Fashion Accessories,278.6323456963435,1.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4606971.png
248,Sporting Goods and Fitness Equipment,1967.872068696059,1.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/high/3048162.png
249,Home and Kitchen Appliances,604.6012337557765,4.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290500.png
250,Toys and Games,140.0326540807932,4.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/4446201.png
251,Books and Media,5.894098269090008,5.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4606891.png
252,Pet Supplies,54.32083166032015,2.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/3826858.png
253,Consumer Electronics Accessories,26.45306150196969,2.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689874.png
254,Toys and Games,67.202842938326,2.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Sporting%20Goods%20and%20Fitness%20Equipment/mid/5022295.png
255,Health and Wellness Products,102.49440919033874,4.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684486.png
256,Sporting Goods and Fitness Equipment,35.37513834277689,4.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132783.png
257,Books and Media,95.35649547691692,5.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/3565386.png
258,Consumer Electronics Accessories,61.115235621468656,2.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2666920.png
259,Books and Media,48.09506689136715,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/4889315.png
260,Electronics,989.4206007726997,1.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689867.png
261,Pet Supplies,156.94617005885914,4.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Books%20and%20Media/4983921.png
262,Toys and Games,203.6592264440379,1.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/4550992.png
263,Electronics,3396.4371859791245,2.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290451.png
264,Home and Kitchen Appliances,1783.4529255359726,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726785.png
265,Apparel and Fashion Accessories,372.4107214222138,4.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132855.png
266,Books and Media,57.73369727050891,1.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726619.png
267,Consumer Electronics Accessories,155.96550235421998,3.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/3048221.png
268,Home and Kitchen Appliances,195.80348154077387,2.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/1689575.png
269,Toys and Games,57.38496475373971,1.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2666920.png
270,Home and Kitchen Appliances,643.7378880817608,1.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/3048185.png
271,Books and Media,86.83212320183439,4.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290533.png
272,Home and Kitchen Appliances,1127.5738009593274,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726760.png
273,Pet Supplies,75.96382579969362,3.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2666879.png
274,Books and Media,96.98565022985325,4.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726685.png
275,Beauty and Personal Care Products,25.587491045489678,1.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/mid/4607357.png
276,Health and Wellness Products,416.41696440946697,2.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/4607416.png
277,Home and Kitchen Appliances,987.7180786480329,1.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/high/2727356.png
278,Consumer Electronics Accessories,73.25697569744672,4.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Books%20and%20Media/2446915.png
279,Consumer Electronics Accessories,27.0827328460046,5.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Toys%20and%20Games/high/5805693.png
280,Home and Kitchen Appliances,1620.2188279526545,3.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132799.png
281,Home and Kitchen Appliances,1169.3322569571933,2.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/4478923.png
282,Health and Wellness Products,310.1862343473414,3.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/4607347.png
283,Consumer Electronics Accessories,183.06246379318173,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726855.png
284,Beauty and Personal Care Products,74.47478382822827,4.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/4478920.png
285,Beauty and Personal Care Products,87.10144035564636,3.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726730.png
286,Sporting Goods and Fitness Equipment,709.147012244694,4.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2553607.png
287,Health and Wellness Products,441.2853762068802,1.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/1689863.png
288,Home and Kitchen Appliances,1718.1695932118234,3.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/high/1689589.png
289,Books and Media,90.4359860536316,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Toys%20and%20Games/high/5805615.png
290,Sporting Goods and Fitness Equipment,564.3541361636283,2.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132777.png
291,Apparel and Fashion Accessories,380.42230075369065,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/mid/4889337.png
292,Home and Kitchen Appliances,480.9724262174339,1.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/4446201.png
293,Books and Media,44.86114841488457,4.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/low/3095289.png
294,Beauty and Personal Care Products,192.663675280127,3.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/4478929.png
295,Home and Kitchen Appliances,1024.9854127723625,3.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/high/5804776.png
296,Sporting Goods and Fitness Equipment,745.9280324728416,2.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4607424.png
297,Home and Kitchen Appliances,1042.183695879078,3.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/mid/1689591.png
298,Home and Kitchen Appliances,1826.8349986640883,1.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/4607483.png
299,Electronics,578.8577398966092,2.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/1113279.png
300,Books and Media,22.84096233503594,2.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726785.png
301,Apparel and Fashion Accessories,244.44090758221185,3.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684472.png
302,Apparel and Fashion Accessories,301.4538809766142,2.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/4446112.png
303,Health and Wellness Products,77.87999253228817,4.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/1965147.png
304,Apparel and Fashion Accessories,363.1272977976686,2.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2667028.png
305,Electronics,2925.227837116808,3.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/high/1689566.png
306,Electronics,4078.3408431475996,3.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726652.png
307,Toys and Games,234.97627025809115,3.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Sporting%20Goods%20and%20Fitness%20Equipment/mid/5022079.png
308,Apparel and Fashion Accessories,255.70251666255723,2.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726678.png
309,Home and Kitchen Appliances,1170.2526441467933,4.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290533.png
310,Sporting Goods and Fitness Equipment,1447.1533954559493,1.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/2554017.png
311,Home and Kitchen Appliances,378.103227640655,3.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Sporting%20Goods%20and%20Fitness%20Equipment/mid/5022277.png
312,Consumer Electronics Accessories,116.05630762923693,2.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2666977.png
313,Consumer Electronics Accessories,47.098521093102484,3.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726855.png
314,Home and Kitchen Appliances,965.2360041281215,1.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/1965184.png
315,Consumer Electronics Accessories,9.505853431720531,3.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290437.png
316,Health and Wellness Products,432.75487360701555,1.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/4551271.png
317,Electronics,1685.4931763052707,2.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2666920.png
318,Toys and Games,178.08144519459722,3.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290559.png
319,Electronics,3396.1382964320132,2.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2553681.png
320,Health and Wellness Products,327.45385773108865,3.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Electronics/high/2533416.png
321,Pet Supplies,129.56350832170335,2.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/mid/2554134.png
322,Pet Supplies,65.5821956034955,2.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Health%20and%20Wellness%20Products/low/10684376.png
323,Home and Kitchen Appliances,151.81328520174088,1.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132814.png
324,Toys and Games,294.20905142140543,4.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Pet%20Supplies/low/3048156.png
325,Apparel and Fashion Accessories,341.4613761208107,3.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2666973.png
326,Home and Kitchen Appliances,319.07990235630035,4.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Toys%20and%20Games/low/5805505.png
327,Home and Kitchen Appliances,402.650178284678,2.8,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Sporting%20Goods%20and%20Fitness%20Equipment/mid/5022216.png
328,Toys and Games,143.4049588040866,1.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726766.png
329,Apparel and Fashion Accessories,484.13717608955056,2.5,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/2290558.png
330,Sporting Goods and Fitness Equipment,517.9575314650642,2.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726624.png
331,Electronics,1354.3481362982093,4.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Toys%20and%20Games/low/5805496.png
332,Sporting Goods and Fitness Equipment,519.71020721851,4.1,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/high/10726794.png
333,Apparel and Fashion Accessories,32.245698181665546,4.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Apparel%20and%20Fashion%20Accessories/4446246.png
334,Sporting Goods and Fitness Equipment,324.80979325656534,3.4,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132852.png
335,Beauty and Personal Care Products,26.151557627103003,4.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3827149.png
336,Consumer Electronics Accessories,35.5177437778638,3.2,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Beauty%20and%20Personal%20Care%20Products/3132799.png
337,Books and Media,85.21713978615031,2.6,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/2667053.png
338,Home and Kitchen Appliances,1350.048945341129,4.9,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4606891.png
339,Home and Kitchen Appliances,1730.5010438660768,1.3,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Toys%20and%20Games/mid/5804936.png
340,Pet Supplies,56.72097098681009,3.7,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Terra/Home%20and%20Kitchen%20Appliances/low/4607392.png
