Customer ID,Page Views,Time Spent (minutes),Avatar
844268,94,74.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494.png
433238,162,129.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118469.png
268212,163,126.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547-f.png
4283383,141,105.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118503-f.png
1815622,170,131.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118524-f.png
4315448,144,109.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
823394,180,136.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993112.png
4869675,131,102.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118520-f.png
4055983,136,115.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
2430046,99,82.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118451.png
183053,140,108.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118461.png
4920695,72,54.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118563.png
2758631,132,106.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118578.png
728706,71,58.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118540.png
2447444,85,70.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547-f.png
3413126,169,130.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118535-f.png
4354456,79,61.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118469.png
3904345,156,116.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547.png
4027178,162,119.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993112.png
2758235,148,119.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993035-f.png
2545354,134,104.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118516.png
2515343,104,91.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071.png
1064956,154,114.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993273-f.png
1561485,162,127.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118571-f.png
465537,172,134.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547-f.png
675071,134,107.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118430-f.png
1828729,95,72.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118559.png
239987,127,98.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118445.png
4886083,100,78.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993289.png
289836,111,98.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118461-f.png
3317216,78,58.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118571-f.png
3723978,124,97.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118553-f.png
1741429,120,93.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118469.png
216338,111,94.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993266.png
229176,117,96.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118516.png
4882835,102,87.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993255.png
693807,132,105.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118489.png
2782642,93,75.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118458-f.png
3514589,129,102.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118445-f.png
896891,128,98.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118474-f.png
1520583,154,114.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118520-f.png
4564032,166,138.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118474.png
778807,113,88.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482-f.png
3282173,131,98.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118445.png
4746788,116,87.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993255-f.png
4763214,174,143.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993283-f.png
4087520,80,72.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
3467691,109,90.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118451-f.png
1892494,89,78.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118550.png
248905,107,79.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071.png
2067811,70,69.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118550-f.png
2696784,169,127.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
3664125,154,113.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482.png
3302349,105,86.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118499.png
2144753,117,92.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118556-f.png
1409249,81,61.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993266-f.png
709701,78,67.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494-f.png
2978841,132,103.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993112.png
1082640,164,122.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071.png
1803077,88,66.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118486.png
3257291,98,75.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993283.png
509431,147,111.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547.png
993826,97,83.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118550.png
783747,133,98.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118469-f.png
4993551,141,104.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118499-f.png
1773759,77,58.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118474-f.png
3022250,119,103.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118542.png
2317989,81,67.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993273.png
1741557,72,57.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118503.png
4735046,80,65.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494-f.png
7657,159,126.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118563.png
191952,105,79.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494.png
2751914,98,75.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118524-f.png
2098703,137,109.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118508-f.png
4789492,110,87.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071.png
1202545,131,100.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118524-f.png
3059301,137,105.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071.png
2505449,144,108.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118508.png
2297674,118,98.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118556.png
465398,143,112.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118553-f.png
2807624,106,83.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993035.png
4917132,80,59.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071.png
2032049,99,83.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118461.png
1562369,134,100.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118486.png
2201747,151,124.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993298-f.png
189403,163,131.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118451.png
2181393,157,122.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118556-f.png
2568273,159,129.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118451.png
3194809,141,114.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118503-f.png
2187330,112,94.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118524.png
2126100,83,64.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494.png
4479519,153,122.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993283.png
3702007,102,87.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118556-f.png
2874669,169,136.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118578.png
3046877,129,101.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118461-f.png
1951337,166,134.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118486.png
3015938,107,89.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118545-f.png
1304111,78,61.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494-f.png
1589337,155,116.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071.png
2742481,140,112.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482-f.png
726462,160,124.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118451-f.png
3306158,153,129.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993289.png
450185,177,130.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118524.png
4503663,104,79.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482-f.png
3135555,148,120.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118571-f.png
3507057,75,71.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118524.png
1288571,155,127.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118503.png
1365517,184,136.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071.png
421055,94,79.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118559-f.png
2849869,116,91.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993266.png
3425483,105,96.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118445-f.png
2471407,55,46.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118508.png
3740344,152,124.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993289-f.png
4716915,106,88.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118552.png
3380427,154,114.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118461.png
4038499,127,110.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118486-f.png
436981,97,72.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118540.png
2385804,90,80.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118516-f.png
923872,157,122.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118561.png
2150504,63,46.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993035-f.png
1139946,77,57.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118451.png
2787702,138,110.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118508-f.png
4584285,116,101.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118559.png
437566,90,71.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118552.png
3105013,156,116.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118578-f.png
2998940,138,106.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118552-f.png
1406574,86,72.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547-f.png
873142,117,91.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494.png
3578125,177,141.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118561-f.png
433273,95,75.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118499.png
3681609,130,97.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118540-f.png
476160,190,141.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118578.png
3337357,121,91.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118512-f.png
4337223,109,92.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118559-f.png
3042070,139,120.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494-f.png
948546,115,86.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118486-f.png
4834675,127,108.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118540-f.png
1009595,112,94.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
3037079,163,125.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547-f.png
2840552,118,100.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118486.png
742745,138,107.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118440-f.png
43321,127,101.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118556.png
4122706,141,115.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993035.png
1313815,165,132.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993273.png
4676086,74,55.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118540-f.png
2563615,118,94.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
2944246,138,103.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993255-f.png
4042380,174,140.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118531.png
1125482,162,124.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993112-f.png
559214,103,83.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118516-f.png
725418,119,93.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118531.png
271845,143,105.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118486.png
3194162,157,121.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993035.png
2387294,122,96.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118571.png
3440033,83,61.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118499-f.png
1379128,88,68.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482-f.png
3406584,68,52.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993035-f.png
2560663,175,131.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118520-f.png
2895692,72,64.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118440-f.png
2040949,73,56.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118563-f.png
3556522,123,102.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993273-f.png
58961,124,101.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993289.png
509850,139,102.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118578-f.png
3042278,137,109.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482.png
4785761,140,109.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
2762639,155,121.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118561.png
2938249,146,118.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118451.png
2489830,112,87.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118552-f.png
855657,112,99.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993266.png
1373164,144,117.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118535-f.png
662119,115,94.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993289-f.png
548937,123,106.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118542-f.png
4544109,90,71.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118571-f.png
3369108,124,109.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118469.png
3824438,116,94.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482.png
623401,144,111.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118535-f.png
972369,102,77.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118440-f.png
2554426,116,93.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118440.png
1821313,133,101.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993112-f.png
3215720,72,56.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118535-f.png
4897233,130,113.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118508.png
4779354,145,113.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118499.png
1084339,139,117.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118512-f.png
1310292,98,73.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118540-f.png
1934807,88,82.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547-f.png
4962000,87,65.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118535.png
4091537,140,105.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071-f.png
3883321,85,74.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118461-f.png
1071479,159,118.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118550.png
4618247,107,89.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118561-f.png
517060,91,76.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118494-f.png
320930,191,142.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118524-f.png
3573918,104,77.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547-f.png
1656971,168,132.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455-f.png
73528,168,126.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118445-f.png
1231593,157,121.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993298.png
3882140,126,102.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118550-f.png
368378,102,81.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993289-f.png
57404,188,139.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118440-f.png
963009,92,78.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118550.png
4800758,168,128.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993298-f.png
4752053,72,64.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118553.png
2800387,146,108.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482.png
1922179,133,113.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118561-f.png
2222832,157,122.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118430.png
3302368,141,112.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118550-f.png
2746668,174,129.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118435-f.png
2117260,120,101.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118559-f.png
2195496,90,79.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118486.png
1112254,116,86.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118520-f.png
4487842,85,64.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455-f.png
2934718,133,103.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
3020603,206,156.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993035-f.png
1739774,92,79.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993283.png
3598833,123,93.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118508-f.png
1456032,123,94.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118451-f.png
150097,152,118.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118545.png
1083762,88,73.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118430-f.png
233096,138,106.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118559-f.png
4485373,99,80.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118563.png
2386752,150,122.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118561-f.png
278771,121,96.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118440.png
674708,127,97.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118556-f.png
4961065,142,106.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118552-f.png
3947983,144,119.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118561.png
4441304,121,93.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482.png
3549779,150,119.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118524.png
4233336,160,128.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118455.png
1904433,84,64.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118499.png
372449,137,113.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118535-f.png
4959759,118,96.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993283.png
4905194,128,106.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118516-f.png
2973229,89,69.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118435-f.png
102529,102,81.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118469.png
2398741,169,129.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118512-f.png
3179072,162,129.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118547-f.png
361781,150,120.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118469-f.png
661997,65,55.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993112-f.png
2431874,143,117.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118499-f.png
4413791,115,98.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993283.png
4717531,160,131.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993071-f.png
1184098,73,55.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118430.png
2535824,81,63.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118435-f.png
3449430,79,70.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118550-f.png
1467920,133,101.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993255-f.png
3729460,86,69.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118556-f.png
869188,114,89.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118561.png
1565073,147,111.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118578-f.png
2960616,86,66.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118461.png
4717372,117,104.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118540-f.png
386440,180,143.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118545-f.png
877480,185,144.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118482.png
3955556,102,88.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118563-f.png
2435819,124,99.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118445-f.png
1816663,91,78.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118461-f.png
903377,95,76.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993255.png
2466213,161,121.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118540-f.png
1238508,162,126.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/1993112.png
3703649,122,93.0,https://raw.githubusercontent.com/reckn/super-disco/main/assets/Avatar/people-38/2118430.png
